2016-11-08	18446124.03	1344.213711341361
2016-11-09	21439815.37	1.6779326250984725E7
2016-11-10	22443329.14	1.7565951493093718E7
2016-11-11	25598681.73	2.005857077371938E7
2016-11-12	23418819.52	1.838691888738411E7
2016-11-13	21183709.23	306.9702937316895
2016-11-14	21815365.58	85.86509960772395
2016-11-15	22316141.11	279.09221819651054
2016-11-16	23026251.14	1.804116065851965E7
2016-11-17	23851605.07	1.8655748384493176E7
2016-11-18	27263509.01	2.0806323386850104E7
2016-11-19	24809057.53	1.8899298790590405E7
2016-11-20	22968019.09	1.7515040842350792E7
2016-11-21	24073583.98	1.7817202623407014E7
2016-11-22	24223611.34	1.7688071538059E7
2016-11-23	24599304.38	1.793620869110104E7
2016-11-24	24472791.29	1.773824258951651E7
2016-11-25	27048264.08	1.9525965077029586E7
2016-11-26	24814106.23	1.749053007856136E7
2016-11-27	23152408.03	1.6205863712391132E7
2016-11-28	23614658.72	1.6473999221445516E7
2016-11-29	23825559.91	1.6588047775560915E7
2016-11-30	24368877.04	1.6929713903234776E7
2016-12-01	24820339.05	1.6972364926592033E7
2016-12-02	27097980.5	1.8488192213833276E7
2016-12-03	24232610.88	1.6417726512328772E7
2016-12-04	22036767.54	1.4923528656839266E7
2016-12-05	23245588.22	1.573731845357E7
2016-12-06	23333533.33	1.5714773934970912E7
2016-12-07	23883936.46	1.6133261716408484E7
2016-12-08	24395460.39	1.6481744086016508E7
2016-12-09	26882592.7	1.8272612341033656E7
2016-12-10	24199276.68	1.6396970464484757E7
2016-12-11	21976267.21	1.4886147171378013E7
2016-12-12	22822418.76	1.544118501525393E7
2016-12-13	23305401.47	1.5678108096852101E7
2016-12-14	23300450.7	1.5654951553946486E7
2016-12-15	23934096.36	1.6071451285358131E7
2016-12-16	26286858.9	1.772419314816235E7
2016-12-17	24189576.01	1.624951639161948E7
2016-12-18	22459127.82	1.5124609762415748E7
2016-12-19	22667654.21	1.5239814216221444E7
2016-12-20	22877892.27	1.537280592102744E7
2016-12-21	23282608.88	1.564227721384775E7
2016-12-22	22843415.11	1.5355114747210665E7
2016-12-23	25057521.06	1.7013391457750835E7
2016-12-24	23178214.03	1.5648067463322824E7
2016-12-25	20614341.3	1.3882994589313729E7
2016-12-26	21171224.49	1.4279578121566143E7
2016-12-27	21016423.75	1.4177908031412931E7
2016-12-28	21770645.41	1.4767210673405783E7
2016-12-29	22179800.88	1.501668572514756E7
2016-12-30	24340977.03	1.6527498354138631E7
2016-12-31	21439168.48	1.4573884187430624E7
2017-01-01	18500285.62	1.261504142845866E7
2017-01-02	18104293.94	1.236913806681987E7
2017-01-03	19879939.35	1.3529880149095058E7
2017-01-04	20407597.68	1.3844082413394582E7
2017-01-05	21405523.75	1.4560993508311713E7
2017-01-06	22821210.79	1.5426403007006727E7
2017-01-07	20028286.08	1.349883939380414E7
2017-01-08	18413332.76	1.246876672609193E7
2017-01-09	19786039.57	1.3353593473084612E7
2017-01-10	20521002.12	1.38264275492752E7
2017-01-11	20654076.15	1.3790087898170516E7
2017-01-12	21182686.69	1.4173788370825954E7
2017-01-13	22545288.64	1.510061604633294E7
2017-01-14	20195804.6	1.3544037284251202E7
2017-01-15	18311032.42	1.2312295442829633E7
2017-01-16	19719598.82	1.3224279253620632E7
2017-01-17	20086845.94	1.3456826781527538E7
2017-01-18	20471581.93	1.3739334644200962E7
2017-01-19	20006321.77	1.3429001482455164E7
2017-01-20	19534308.14	1.3120079506873386E7
2017-01-21	16682754.84	1.1252930929015731E7
2017-01-22	15443940.04	1.0428059491711719E7
2017-01-23	15564184.37	1.0484330387382654E7
2017-01-24	14876963.66	1.007485934230555E7
2017-01-25	13359114.14	9121741.366415525
2017-01-26	10791194.72	7425372.519946938
2017-01-27	6671154.71	4580833.090534592
2017-01-28	6055480.49	4165190.5578286317
2017-01-29	7832155.32	5395494.602108844
2017-01-30	8389403.38	5784785.277965047
2017-01-31	8965409.52	6175860.968752109
2017-02-01	9573144.18	6566510.515910356
2017-02-02	10420200.64	7137966.077123954
2017-02-03	11243539.49	7649377.744498169
2017-02-04	11897931.4	8022218.876189147
2017-02-05	12017276.94	8134059.678425232
2017-02-06	13075444.69	8735326.780567095
2017-02-07	13278282.78	8836746.754430301
2017-02-08	13969700.23	9291169.040526293
2017-02-09	13923570.17	9306265.852830105
2017-02-10	14709406.66	9845400.302952748
2017-02-11	12222529.22	8215372.222486449
2017-02-12	12394302.87	8342696.478385797
2017-02-13	14111882.08	9447210.056174733
2017-02-14	14627776.66	9755139.155100029
2017-02-15	14306272.21	9583444.539470555
2017-02-16	14551993.33	9739903.35010067
2017-02-17	15770287.07	1.055800029470333E7
2017-02-18	13648621.6	9148790.135296008
2017-02-19	12776777.93	8597604.102781674
2017-02-20	14052871.75	9452608.390949614
2017-02-21	14570500.88	9707485.320049936
2017-02-22	15152616.49	1.0125992444671173E7
2017-02-23	15046068.14	1.0049009323963493E7
2017-02-24	15929109.69	1.0667452866757315E7
2017-02-25	13455363.99	9011866.628707016
2017-02-26	12660131.73	8522788.995885203
2017-02-27	13730304.6	9186863.938104633
2017-02-28	14252700.32	9527987.495171772
